folds,method,sample_accuracy_mean,sample_accuracy_std,sample_macro_f1_mean,sample_macro_f1_std,sample_weighted_f1_mean,sample_weighted_f1_std,trial_accuracy_mean,trial_accuracy_std,trial_macro_f1_mean,trial_macro_f1_std,trial_weighted_f1_mean,trial_weighted_f1_std
7,dgcnn_gru,0.7161665579473798,0.1209144218371018,0.6739888493105658,0.14541705225401738,0.6739888493105658,0.1454170522540173,0.7666666666666666,0.14529663145135582,0.713234384662956,0.16936938107814617,0.713234384662956,0.16936938107814614
7,pct_gru,0.6266199173733421,0.17856458541341733,0.5728207466251792,0.20697339006159177,0.5728207466251792,0.20697339006159188,0.6761904761904762,0.19023794624226836,0.6089795918367348,0.22892799215296686,0.6089795918367347,0.22892799215296686
7,pointnet_gru,0.6789736899325941,0.1357158248721011,0.6309463489192192,0.15636933937387176,0.630946348919219,0.15636933937387187,0.719047619047619,0.11841099620036995,0.6515284715284715,0.14342672170562046,0.6515284715284716,0.14342672170562049
7,pointnet_tcn,0.7671613394216134,0.12749157998530122,0.7400980019745437,0.13568109485199012,0.7400980019745437,0.13568109485199015,0.8047619047619048,0.1393484460551657,0.7625541125541125,0.16044033185449535,0.7625541125541125,0.1604403318544954
7,radar_stnet,0.7986573168080018,0.15418158197503526,0.7709908152851463,0.1787125965754097,0.7709908152851462,0.1787125965754097,0.8380952380952381,0.16150744900671327,0.7952380952380952,0.20232300757776828,0.7952380952380952,0.20232300757776828
7,robhar_like,0.6388508371385083,0.14112012733533544,0.5726753141922727,0.1655178743799623,0.5726753141922727,0.16551787437996224,0.6666666666666667,0.1347150628109127,0.5864604443175871,0.16352026107543646,0.5864604443175871,0.1635202610754365
7,stats_knn,0.48834529245488145,0.11076256186537162,0.4337113945853067,0.12725189116552818,0.43371139458530666,0.12725189116552818,0.5380952380952381,0.1496026483086191,0.45181381643566515,0.1695303135624694,0.45181381643566515,0.1695303135624694
7,stats_rf,0.515590345727332,0.11453140444001018,0.4373332900283014,0.13253699632604513,0.43733329002830146,0.13253699632604515,0.5095238095238095,0.13293591565847684,0.4054545454545454,0.15327811239055267,0.40545454545454546,0.1532781123905527
7,stats_svm,0.5754511850402262,0.12373005405045286,0.5252799711288324,0.1299629226688784,0.5252799711288325,0.1299629226688784,0.6238095238095239,0.1301200097264711,0.5610995307213794,0.14285498327472987,0.5610995307213794,0.14285498327472987
