degradation,fold,level,method,runs,sample_accuracy_mean,sample_accuracy_std,sample_macro_f1_mean,sample_macro_f1_std,test_subjects,trial_accuracy_mean,trial_accuracy_std,trial_macro_f1_mean,trial_macro_f1_std
point_missing,loso_test_p1_val_p2,0.1,pointnet_tcn,5,0.5709969558599697,0.0005241758099763529,0.49734402383347975,0.0005081200686046655,p1,0.6333333333333333,0.0,0.5399999999999999,0.0
point_missing,loso_test_p1_val_p2,0.2,pointnet_tcn,5,0.5623820395738204,0.00043691628902301806,0.49006515252452587,0.0003426938969750663,p1,0.6,0.0,0.5145454545454544,0.0
point_missing,loso_test_p1_val_p2,0.3,pointnet_tcn,5,0.5512100456621004,0.0005101773443560116,0.4805872415144482,0.0006672951177407155,p1,0.6,0.0,0.5145454545454544,0.0
point_missing,loso_test_p1_val_p2,0.4,pointnet_tcn,5,0.5372222222222223,0.0010416453817943187,0.46939833907000106,0.0012657679205170839,p1,0.6,0.0,0.5145454545454544,0.0
point_missing,loso_test_p1_val_p2,0.5,pointnet_tcn,5,0.5177397260273973,0.000793230698374177,0.4538452266039596,0.001015079121258843,p1,0.5666666666666667,0.0,0.4998901098901099,0.005114319243173677
point_missing,loso_test_p1_val_p2,0.6,pointnet_tcn,5,0.48866818873668183,0.0009597493315333084,0.4275154602360038,0.001696231796153871,p1,0.5666666666666667,0.0,0.5061538461538462,0.0
point_missing,loso_test_p1_val_p2,0.7,pointnet_tcn,5,0.4421080669710807,0.0015712378234689506,0.381385006200636,0.0018723578861435503,p1,0.4533333333333333,0.01632993161855452,0.3774795008912656,0.02433950520634924
coordinate_noise,loso_test_p1_val_p2,0.0,pointnet_tcn,1,0.5780441400304414,0.0,0.5031494945765982,0.0,p1,0.6666666666666666,0.0,0.5633333333333334,0.0
coordinate_noise,loso_test_p1_val_p2,0.01,pointnet_tcn,5,0.5784931506849315,0.00021579066786542376,0.5033996928114821,0.00026397799295731125,p1,0.6666666666666666,0.0,0.5633333333333334,0.0
coordinate_noise,loso_test_p1_val_p2,0.02,pointnet_tcn,5,0.5800076103500762,0.0004538219639536108,0.5047265616583647,0.000333775138721806,p1,0.6666666666666666,0.0,0.5597619047619047,0.0
coordinate_noise,loso_test_p1_val_p2,0.05,pointnet_tcn,5,0.5896955859969559,0.0002684199709063378,0.5141713951637163,0.00029487633137209064,p1,0.6666666666666666,0.0,0.5597619047619047,0.0
coordinate_noise,loso_test_p1_val_p2,0.08,pointnet_tcn,5,0.5979071537290717,0.0003969073001645592,0.5249143114653496,0.0006401477370421905,p1,0.6666666666666666,0.0,0.5673809523809524,0.0
coordinate_noise,loso_test_p1_val_p2,0.1,pointnet_tcn,5,0.5982952815829529,0.0002737611225054125,0.5260521828846814,0.0002092687244077695,p1,0.6399999999999999,0.01333333333333333,0.547017316017316,0.010181818181818203
strong_synthetic_clutter,loso_test_p1_val_p2,0.0,pointnet_tcn,1,0.5780441400304414,0.0,0.5031494945765982,0.0,p1,0.6666666666666666,0.0,0.5633333333333334,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.1,pointnet_tcn,5,0.19568493150684932,0.0004786662159365726,0.09868762967345011,0.0007056306596437153,p1,0.23333333333333334,0.0,0.12608695652173912,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.2,pointnet_tcn,5,0.15592846270928465,0.00024707280183786383,0.05890357833350342,0.000469159368912213,p1,0.18666666666666668,0.01632993161855453,0.07235804195804195,0.00757800183361733
strong_synthetic_clutter,loso_test_p1_val_p2,0.4,pointnet_tcn,5,0.12808980213089802,0.0006735912211068186,0.041970320374710234,0.00045100533708648794,p1,0.1,0.0,0.02142857142857143,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.6,pointnet_tcn,5,0.11266362252663623,0.00037853364126166856,0.031969269828123086,0.0003215338838934066,p1,0.1,0.0,0.02,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.8,pointnet_tcn,5,0.10495433789954338,0.0002861734501820843,0.025552097322745798,0.0003543968226335178,p1,0.1,0.0,0.01818181818181818,0.0
structured_realistic_clutter,loso_test_p1_val_p2,0.0,pointnet_tcn,1,0.5780441400304414,0.0,0.5031494945765982,0.0,p1,0.6666666666666666,0.0,0.5633333333333334,0.0
structured_realistic_clutter,loso_test_p1_val_p2,0.02,pointnet_tcn,5,0.45455098934550986,0.002574571420067811,0.3819579691325465,0.0036149734886994586,p1,0.4600000000000001,0.01333333333333333,0.34818015318015316,0.018822666423113074
structured_realistic_clutter,loso_test_p1_val_p2,0.05,pointnet_tcn,5,0.3798858447488584,0.020505588001827262,0.2941983219030363,0.03398209446610911,p1,0.4133333333333333,0.0339934634239519,0.2982322122322122,0.05305241344924542
structured_realistic_clutter,loso_test_p1_val_p2,0.1,pointnet_tcn,5,0.23941400304414,0.020600718633662956,0.15365981878731874,0.016955913208842405,p1,0.2533333333333333,0.03399346342395189,0.15878447043152924,0.038859746305637
structured_realistic_clutter,loso_test_p1_val_p2,0.15,pointnet_tcn,5,0.21490106544901066,0.026159902855537084,0.1320468784909225,0.017717263421195055,p1,0.22000000000000003,0.049888765156985884,0.13276655439503737,0.033525279336673056
structured_realistic_clutter,loso_test_p1_val_p2,0.2,pointnet_tcn,5,0.18860730593607306,0.04102577027040625,0.10924562093145145,0.029207517394601465,p1,0.2,0.06324555320336758,0.11529570429570428,0.0462633898586812
structured_realistic_clutter,loso_test_p1_val_p2,0.3,pointnet_tcn,5,0.15906392694063926,0.04879225305818593,0.08213880498011682,0.03419543120230364,p1,0.15333333333333332,0.077746025264604,0.07795473920793614,0.05191239153392655
point_missing,loso_test_p1_val_p2,0.0,robhar_like,1,0.517427701674277,0.0,0.43703093361302,0.0,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
point_missing,loso_test_p1_val_p2,0.1,robhar_like,5,0.512640791476408,0.0001961050034509223,0.4326004452820501,0.0003750053915768581,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
point_missing,loso_test_p1_val_p2,0.2,robhar_like,5,0.5074885844748859,0.000305742913646864,0.42769006579470475,0.0002429556476275478,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
point_missing,loso_test_p1_val_p2,0.3,robhar_like,5,0.5004870624048705,0.0007585194345182827,0.420934678724179,0.0008361271191608638,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
