fold,method,params,sample_accuracy,sample_count,sample_macro_f1,sample_weighted_f1,seconds,test_subjects,train_subjects,trial_accuracy,trial_count,trial_macro_f1,trial_weighted_f1,val_subjects
loso_test_p1_val_p2,stats_svm,0,0.47378234398782343,26280,0.471257154187062,0.47125715418706204,216.38,p1,"p3,p4,p5,p6,p7",0.5333333333333333,30,0.5195238095238095,0.5195238095238096,p2
loso_test_p1_val_p2,stats_rf,0,0.4270928462709285,26280,0.3655112065310492,0.3655112065310492,205.62,p1,"p3,p4,p5,p6,p7",0.4,30,0.3017532467532468,0.3017532467532468,p2
loso_test_p1_val_p2,stats_knn,0,0.4235540334855403,26280,0.3571162801732971,0.35711628017329716,192.52,p1,"p3,p4,p5,p6,p7",0.43333333333333335,30,0.3383333333333333,0.3383333333333333,p2
loso_test_p1_val_p2,pointnet_gru,292875,0.5365677321156773,26280,0.45885451105513697,0.458854511055137,1780.12,p1,"p3,p4,p5,p6,p7",0.6,30,0.5207142857142857,0.5207142857142857,p2
loso_test_p1_val_p2,pointnet_tcn,120075,0.5780441400304414,26280,0.5031494945765982,0.5031494945765982,1830.44,p1,"p3,p4,p5,p6,p7",0.6666666666666666,30,0.5633333333333334,0.5633333333333332,p2
loso_test_p1_val_p2,robhar_like,209963,0.5174657534246575,26280,0.4370657444602453,0.43706574446024526,1740.65,p1,"p3,p4,p5,p6,p7",0.5666666666666667,30,0.4885347985347985,0.4885347985347986,p2
