abs_shift_max_I_mean,abs_shift_max_x_mean,abs_shift_max_y_mean,abs_shift_max_z_mean,abs_shift_mean_I_mean,abs_shift_mean_x_mean,abs_shift_mean_y_mean,abs_shift_mean_z_mean,abs_shift_min_I_mean,abs_shift_min_x_mean,abs_shift_min_y_mean,abs_shift_min_z_mean,abs_shift_std_I_mean,abs_shift_std_x_mean,abs_shift_std_y_mean,abs_shift_std_z_mean,centroid_shift_mean,degradation,ellipse_area_change_abs_mean,level,n,overall_abs_stat_shift_mean
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coordinate_noise,0.0,0.0,15000,0.0
0.0,0.023825393451118854,989.9263334129747,29.60737138680689,0.0,0.003429902354934899,2.1664781715547696,0.23440348645794254,0.0,0.04049539274338823,441.32528922250094,0.05391156735264793,0.0,0.0767829881715224,0.08071668214801545,0.02503610910687578,0.010812194951956624,coordinate_noise,0.1974924333295947,0.05,75000,91.47275460722649
0.0,0.060389686752786484,2370.5233365046893,68.09079807727721,0.0,0.006859804666577924,4.332956315810738,0.46880697204965427,0.0,0.09645685837088873,1019.9270576661194,0.11332870840114585,0.0,0.25788693592827955,0.266578714712776,0.07345853489786643,0.02162438983559384,coordinate_noise,0.733318777526983,0.1,75000,216.5136196737298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,point_missing,0.0,0.0,15000,0.0
0.005556905147658789,0.004290904409977493,109.71542741063986,19.29332137906453,0.011772671993255553,0.009837850154694159,6.065743736230229,0.910613127208159,0.03429014344937488,0.021127229793205762,172.9350382672746,0.04998693804861716,0.05377266812202204,0.058728985662289124,0.05877789998758141,0.062079335846268076,0.03431023320594264,point_missing,0.08931905611808971,0.3,75000,19.330647840814517
0.02473474319789877,0.023727685629175287,478.67868163475595,69.22093191312884,0.027416818114560003,0.022883326211524863,11.864650477220044,2.0655581705937243,0.15029360872309286,0.0834452955637441,588.1732424880291,0.1876718629033624,0.13005087211632135,0.14300819916484714,0.14253554007486444,0.14997443189087029,0.07967799481895302,point_missing,0.2196443293651632,0.7,75000,71.94305044170736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_clutter,0.0,0.0,15000,0.0
0.2970496789628976,0.3204768597522348,15470.611596275625,987.5954797170713,0.02229563884832254,0.018249321357492916,26.405201727739776,1.6540113628540964,0.44918228193631116,0.2631217431126296,23015.462611667994,1.3723702793754737,0.5006109450135018,0.8443808031064881,2.7708201495891043,0.6211630254315714,0.0903180299275742,synthetic_clutter,6.974149772503314,0.15,75000,2469.3255388423604
0.3894169461503364,0.4023524296800322,17153.45195216704,1198.7303770006079,0.03341944841978569,0.027654727048241488,42.00325776948232,2.0973998678659105,0.5713661517842368,0.3542889428972891,25391.09400864591,1.8386187801749445,0.7802842392932917,1.2787285979753846,3.9749607240559364,0.9667732030881581,0.1325690329004579,synthetic_clutter,12.615418783288112,0.3,75000,2737.374678727592
