variant,degradation,level,seed,sample_accuracy,sample_macro_f1,sample_weighted_f1,sample_count,trial_accuracy,trial_macro_f1,trial_count
no_attention_pool,missing,0.7,2,0.959779299847793,0.9599384718832805,0.9599384718832804,26280,1.0,1.0,30
no_attention_pool,noise,0.0,0,0.9603500761035008,0.9597674556753683,0.9597674556753683,26280,1.0,1.0,30
no_attention_pool,noise,0.01,0,0.9588660578386605,0.9582658759812105,0.9582658759812107,26280,1.0,1.0,30
no_attention_pool,noise,0.01,1,0.9586377473363775,0.9580691838626165,0.9580691838626166,26280,1.0,1.0,30
no_attention_pool,noise,0.01,2,0.9588660578386605,0.9582711944740572,0.9582711944740571,26280,1.0,1.0,30
no_attention_pool,noise,0.02,0,0.9548706240487063,0.9542599964959765,0.9542599964959763,26280,1.0,1.0,30
no_attention_pool,noise,0.02,1,0.9548325722983257,0.9542364260577687,0.9542364260577687,26280,1.0,1.0,30
no_attention_pool,noise,0.02,2,0.955289193302892,0.9546645172629249,0.9546645172629249,26280,1.0,1.0,30
no_attention_pool,noise,0.05,0,0.9257990867579908,0.9253202591333111,0.925320259133311,26280,0.9666666666666667,0.9657142857142856,30
no_attention_pool,noise,0.05,1,0.9253424657534246,0.9246623348227192,0.9246623348227193,26280,0.9666666666666667,0.9657142857142856,30
no_attention_pool,noise,0.05,2,0.9257229832572298,0.925128005945154,0.925128005945154,26280,0.9666666666666667,0.9657142857142856,30
no_attention_pool,noise,0.08,0,0.8637366818873669,0.8594025275653951,0.859402527565395,26280,0.9,0.8966666666666667,30
no_attention_pool,noise,0.08,1,0.8630517503805175,0.8585258362310677,0.8585258362310676,26280,0.9,0.8966666666666667,30
no_attention_pool,noise,0.08,2,0.8655631659056316,0.8615960874970419,0.8615960874970421,26280,0.9,0.8966666666666667,30
no_attention_pool,noise,0.1,0,0.8140030441400304,0.7946597416952522,0.7946597416952522,26280,0.8666666666666667,0.86,30
no_attention_pool,noise,0.1,1,0.8135464231354642,0.7939976543079497,0.7939976543079497,26280,0.8666666666666667,0.86,30
no_attention_pool,noise,0.1,2,0.8128234398782344,0.7929906427787545,0.7929906427787545,26280,0.8666666666666667,0.86,30
no_attention_pool,clutter,0.0,0,0.9603500761035008,0.9597674556753683,0.9597674556753683,26280,1.0,1.0,30
no_attention_pool,clutter,0.1,0,0.2863394216133942,0.19873146443860526,0.19873146443860526,26280,0.3,0.22222222222222224,30
no_attention_pool,clutter,0.1,1,0.28751902587519024,0.1998571630414022,0.19985716304140222,26280,0.3,0.22222222222222224,30
no_attention_pool,clutter,0.1,2,0.28698630136986303,0.19925719579731,0.19925719579730997,26280,0.3,0.22222222222222224,30
no_attention_pool,clutter,0.2,0,0.24771689497716895,0.15631450725808274,0.1563145072580827,26280,0.26666666666666666,0.18793650793650793,30
no_attention_pool,clutter,0.2,1,0.24805936073059362,0.1566141642576672,0.1566141642576672,26280,0.26666666666666666,0.18793650793650793,30
no_attention_pool,clutter,0.2,2,0.24965753424657533,0.15819304176547364,0.15819304176547364,26280,0.26666666666666666,0.18793650793650793,30
no_attention_pool,clutter,0.4,0,0.22313546423135464,0.11964684934300321,0.1196468493430032,26280,0.2,0.08307692307692308,30
no_attention_pool,clutter,0.4,1,0.22309741248097412,0.11934762561044458,0.1193476256104446,26280,0.2,0.08307692307692308,30
no_attention_pool,clutter,0.4,2,0.22294520547945204,0.11929994346148724,0.11929994346148724,26280,0.2,0.08307692307692308,30
no_attention_pool,clutter,0.6,0,0.21815068493150686,0.10884999030051734,0.10884999030051734,26280,0.2,0.07854545454545454,30
no_attention_pool,clutter,0.6,1,0.21754185692541858,0.10780244477567243,0.10780244477567245,26280,0.2,0.07854545454545454,30
no_attention_pool,clutter,0.6,2,0.21845509893455098,0.10954681956317139,0.10954681956317139,26280,0.2,0.07854545454545454,30
no_attention_pool,clutter,0.8,0,0.21617199391171993,0.10254854694899225,0.10254854694899224,26280,0.2,0.075,30
no_attention_pool,clutter,0.8,1,0.21514459665144597,0.10114031894495017,0.10114031894495017,26280,0.2,0.075,30
no_attention_pool,clutter,0.8,2,0.21601978691019788,0.10232746790855052,0.1023274679085505,26280,0.2,0.075,30
no_raw_stats,missing,0.0,0,0.9332952815829528,0.9299708118876714,0.9299708118876715,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.1,0,0.9353881278538813,0.932468634934233,0.9324686349342329,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.1,1,0.935882800608828,0.9330006437201595,0.9330006437201595,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.1,2,0.9366818873668189,0.9338580241100255,0.9338580241100255,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.2,0,0.9369482496194825,0.9343969768001953,0.9343969768001954,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.2,1,0.9366057838660579,0.9339651111296365,0.9339651111296365,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.2,2,0.9371385083713851,0.9345921294581909,0.9345921294581913,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.3,0,0.9372907153729072,0.9351111060544826,0.9351111060544827,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.3,1,0.9371385083713851,0.9349678729058457,0.9349678729058455,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.3,2,0.9378234398782344,0.935707892203515,0.9357078922035151,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.4,0,0.9359969558599696,0.9342955905257864,0.9342955905257864,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.4,1,0.9360350076103501,0.9343641959406576,0.9343641959406574,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.4,2,0.935882800608828,0.9342369270099354,0.9342369270099354,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.5,0,0.9286149162861491,0.9278371759451527,0.9278371759451528,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.5,1,0.9283105022831051,0.9275814184070436,0.9275814184070437,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.5,2,0.9285007610350076,0.9277444963491703,0.9277444963491704,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.6,0,0.9056697108066971,0.9064602582298799,0.9064602582298801,26280,1.0,1.0,30
no_raw_stats,missing,0.6,1,0.9060121765601218,0.9068193459340238,0.9068193459340238,26280,1.0,1.0,30
no_raw_stats,missing,0.6,2,0.9066210045662101,0.9073497526247811,0.9073497526247815,26280,1.0,1.0,30
no_raw_stats,missing,0.7,0,0.8445205479452055,0.8472265713974482,0.8472265713974482,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.7,1,0.8461567732115677,0.848778207720347,0.848778207720347,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,missing,0.7,2,0.8465372907153729,0.8489297226504557,0.8489297226504559,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.0,0,0.9332952815829528,0.9299708118876714,0.9299708118876715,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.01,0,0.931544901065449,0.9279856992178139,0.9279856992178138,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.01,1,0.931544901065449,0.9279614448549733,0.9279614448549733,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.01,2,0.931392694063927,0.9277984855693798,0.92779848556938,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.02,0,0.9286529680365296,0.9245848147864726,0.9245848147864725,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.02,1,0.9285388127853881,0.9244706548765633,0.9244706548765632,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.02,2,0.9277397260273973,0.9235696433800408,0.9235696433800409,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.05,0,0.9104642313546423,0.9043181363127106,0.9043181363127105,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.05,1,0.9105403348554033,0.9042281088682582,0.9042281088682583,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.05,2,0.9103881278538812,0.9040152143456718,0.9040152143456718,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,noise,0.08,0,0.8688736681887367,0.8609434824937257,0.8609434824937257,26280,0.9333333333333333,0.925,30
no_raw_stats,noise,0.08,1,0.8675418569254185,0.8594362885672011,0.859436288567201,26280,0.9333333333333333,0.925,30
no_raw_stats,noise,0.08,2,0.8689497716894977,0.8611595257611876,0.8611595257611878,26280,0.9333333333333333,0.925,30
no_raw_stats,noise,0.1,0,0.8258371385083714,0.8127674475698263,0.8127674475698263,26280,0.8333333333333334,0.8045454545454545,30
no_raw_stats,noise,0.1,1,0.8254566210045662,0.8123204208999804,0.8123204208999804,26280,0.8333333333333334,0.8045454545454545,30
no_raw_stats,noise,0.1,2,0.825152207001522,0.812100551218785,0.812100551218785,26280,0.8,0.7702597402597402,30
no_raw_stats,clutter,0.0,0,0.9332952815829528,0.9299708118876714,0.9299708118876715,26280,0.9666666666666667,0.9657142857142856,30
no_raw_stats,clutter,0.1,0,0.21796042617960426,0.13727139189125528,0.13727139189125528,26280,0.2,0.12,30
no_raw_stats,clutter,0.1,1,0.216324200913242,0.13578260017350965,0.13578260017350965,26280,0.2,0.12,30
no_raw_stats,clutter,0.1,2,0.21769406392694063,0.13853645449260443,0.13853645449260443,26280,0.2,0.12,30
no_raw_stats,clutter,0.2,0,0.1141552511415525,0.04272516631095731,0.04272516631095731,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.2,1,0.11506849315068493,0.04407166920750137,0.044071669207501364,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.2,2,0.1147640791476408,0.04371920596062736,0.04371920596062736,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.4,0,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.4,1,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.4,2,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.6,0,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.6,1,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.6,2,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.8,0,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.8,1,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
no_raw_stats,clutter,0.8,2,0.1,0.01818181818181818,0.01818181818181818,26280,0.1,0.01818181818181818,30
max_only,missing,0.0,0,0.8850076103500761,0.8863023403264643,0.8863023403264642,26280,0.9666666666666667,0.9657142857142856,30
max_only,missing,0.1,0,0.8743150684931507,0.8741294063759076,0.8741294063759076,26280,0.9666666666666667,0.9657142857142856,30
max_only,missing,0.1,1,0.8740867579908675,0.8739531620134201,0.8739531620134201,26280,0.9666666666666667,0.9657142857142856,30
max_only,missing,0.1,2,0.8748858447488584,0.8746510173921713,0.8746510173921713,26280,0.9666666666666667,0.9657142857142856,30
max_only,missing,0.2,0,0.8592085235920852,0.8562765348719383,0.8562765348719383,26280,0.9666666666666667,0.9657142857142856,30
max_only,missing,0.2,1,0.8576103500761035,0.8544633252301447,0.8544633252301447,26280,0.9666666666666667,0.9657142857142856,30
max_only,missing,0.2,2,0.858675799086758,0.855805629839472,0.8558056298394721,26280,0.9666666666666667,0.9657142857142856,30
max_only,missing,0.3,0,0.842427701674277,0.8346999901326146,0.8346999901326148,26280,0.8666666666666667,0.86,30
max_only,missing,0.3,1,0.8421613394216134,0.8343891153768407,0.8343891153768406,26280,0.8666666666666667,0.86,30
max_only,missing,0.3,2,0.8408295281582953,0.8324404320153619,0.8324404320153618,26280,0.8666666666666667,0.86,30
max_only,missing,0.4,0,0.8176940639269407,0.7999603806686254,0.7999603806686254,26280,0.8666666666666667,0.86,30
max_only,missing,0.4,1,0.8196727549467275,0.8019587823298051,0.8019587823298052,26280,0.8666666666666667,0.8523809523809524,30
max_only,missing,0.4,2,0.8195205479452055,0.8022288369938695,0.8022288369938694,26280,0.8666666666666667,0.86,30
max_only,missing,0.5,0,0.7938736681887367,0.7606487325905987,0.7606487325905988,26280,0.8,0.7314285714285714,30
max_only,missing,0.5,1,0.795662100456621,0.7625299814812929,0.7625299814812928,26280,0.8,0.7314285714285714,30
max_only,missing,0.5,2,0.7954718417047184,0.762494219865231,0.762494219865231,26280,0.8,0.7314285714285714,30
max_only,missing,0.6,0,0.7712328767123288,0.7180749294221774,0.7180749294221774,26280,0.8,0.7273809523809524,30
max_only,missing,0.6,1,0.7695205479452055,0.7166175688298566,0.7166175688298564,26280,0.8,0.7273809523809524,30
max_only,missing,0.6,2,0.7713470319634703,0.7186017319946176,0.7186017319946175,26280,0.8,0.7273809523809524,30
max_only,missing,0.7,0,0.7449771689497717,0.6800473575259742,0.6800473575259741,26280,0.8,0.7402597402597402,30
max_only,missing,0.7,1,0.7454337899543378,0.6806959912054491,0.6806959912054491,26280,0.8,0.7314285714285714,30
max_only,missing,0.7,2,0.7449010654490107,0.6800757032273279,0.6800757032273278,26280,0.8,0.7314285714285714,30
max_only,noise,0.0,0,0.8850076103500761,0.8863023403264643,0.8863023403264642,26280,0.9666666666666667,0.9657142857142856,30
max_only,noise,0.01,0,0.8885844748858448,0.8898744971941369,0.8898744971941369,26280,1.0,1.0,30
max_only,noise,0.01,1,0.8875570776255708,0.888808348518066,0.888808348518066,26280,1.0,1.0,30
max_only,noise,0.01,2,0.8879756468797565,0.8890252476016267,0.8890252476016266,26280,1.0,1.0,30
max_only,noise,0.02,0,0.8945205479452055,0.8955317155510025,0.8955317155510026,26280,1.0,1.0,30
max_only,noise,0.02,1,0.8939878234398783,0.8948727727969812,0.8948727727969812,26280,1.0,1.0,30
max_only,noise,0.02,2,0.8938356164383562,0.8946332035539332,0.8946332035539333,26280,1.0,1.0,30
max_only,noise,0.05,0,0.9155251141552512,0.9146050419879366,0.9146050419879366,26280,1.0,1.0,30
max_only,noise,0.05,1,0.9143835616438356,0.9135369907673672,0.9135369907673672,26280,1.0,1.0,30
max_only,noise,0.05,2,0.914117199391172,0.9130155732431733,0.9130155732431733,26280,1.0,1.0,30
max_only,noise,0.08,0,0.8999619482496195,0.8971260739618099,0.8971260739618099,26280,1.0,1.0,30
max_only,noise,0.08,1,0.902283105022831,0.8996549935184749,0.8996549935184749,26280,1.0,1.0,30
max_only,noise,0.08,2,0.9001141552511416,0.8972019662858705,0.8972019662858705,26280,1.0,1.0,30
max_only,noise,0.1,0,0.8592846270928463,0.8514420670839634,0.8514420670839633,26280,0.9333333333333333,0.925,30
max_only,noise,0.1,1,0.8593226788432268,0.8514539951235964,0.8514539951235963,26280,0.9666666666666667,0.9657142857142859,30
max_only,noise,0.1,2,0.8595890410958904,0.8521224450877426,0.8521224450877425,26280,0.9666666666666667,0.9657142857142859,30
max_only,clutter,0.0,0,0.8850076103500761,0.8863023403264643,0.8863023403264642,26280,0.9666666666666667,0.9657142857142856,30
max_only,clutter,0.1,0,0.22579908675799087,0.1279638606385977,0.12796386063859766,26280,0.2,0.08888888888888888,30
max_only,clutter,0.1,1,0.22488584474885845,0.126586741123563,0.12658674112356302,26280,0.2,0.08888888888888888,30
max_only,clutter,0.1,2,0.22473363774733637,0.126212169323781,0.126212169323781,26280,0.2,0.08888888888888888,30
max_only,clutter,0.2,0,0.1667427701674277,0.08086213490846036,0.08086213490846034,26280,0.2,0.08888888888888888,30
max_only,clutter,0.2,1,0.16727549467275496,0.08089304827995138,0.08089304827995136,26280,0.16666666666666666,0.07142857142857142,30
max_only,clutter,0.2,2,0.16491628614916287,0.07906929678596245,0.07906929678596245,26280,0.16666666666666666,0.07142857142857142,30
max_only,clutter,0.4,0,0.10947488584474886,0.033430805131712024,0.03343080513171202,26280,0.1,0.01818181818181818,30
max_only,clutter,0.4,1,0.10924657534246575,0.03305654665991128,0.03305654665991128,26280,0.1,0.01818181818181818,30
max_only,clutter,0.4,2,0.10901826484018265,0.03272607860435726,0.03272607860435725,26280,0.1,0.01818181818181818,30
max_only,clutter,0.6,0,0.10095129375951294,0.020076608548358778,0.020076608548358778,26280,0.1,0.01818181818181818,30
max_only,clutter,0.6,1,0.10079908675799087,0.019787043752955952,0.01978704375295595,26280,0.1,0.01818181818181818,30
max_only,clutter,0.6,2,0.10068493150684932,0.019571876635472975,0.019571876635472975,26280,0.1,0.01818181818181818,30
max_only,clutter,0.8,0,0.1,0.01819377617778393,0.01819377617778393,26280,0.1,0.01818181818181818,30
max_only,clutter,0.8,1,0.10003805175038052,0.018269333412389146,0.018269333412389146,26280,0.1,0.01818181818181818,30
max_only,clutter,0.8,2,0.1,0.01819314641744548,0.01819314641744548,26280,0.1,0.01818181818181818,30
first_order_motion,missing,0.0,0,0.9808219178082191,0.9807166568379755,0.9807166568379754,26280,1.0,1.0,30
first_order_motion,missing,0.1,0,0.9804033485540334,0.9802977853260403,0.9802977853260404,26280,1.0,1.0,30
first_order_motion,missing,0.1,1,0.9802891933028919,0.9801822747546716,0.9801822747546715,26280,1.0,1.0,30
first_order_motion,missing,0.1,2,0.9807838660578386,0.9806840160373745,0.9806840160373744,26280,1.0,1.0,30
first_order_motion,missing,0.2,0,0.9790334855403349,0.97891762345863,0.9789176234586299,26280,1.0,1.0,30
first_order_motion,missing,0.2,1,0.9791476407914764,0.9790249027573468,0.9790249027573468,26280,1.0,1.0,30
first_order_motion,missing,0.2,2,0.9794140030441401,0.9793129548141775,0.9793129548141775,26280,1.0,1.0,30
first_order_motion,missing,0.3,0,0.9764840182648402,0.9763420290017206,0.9763420290017207,26280,1.0,1.0,30
first_order_motion,missing,0.3,1,0.977054794520548,0.9769368970444214,0.9769368970444212,26280,1.0,1.0,30
first_order_motion,missing,0.3,2,0.9775114155251141,0.9773941832746784,0.9773941832746784,26280,1.0,1.0,30
first_order_motion,missing,0.4,0,0.9740106544901066,0.973841266413989,0.9738412664139888,26280,1.0,1.0,30
first_order_motion,missing,0.4,1,0.9739345509893456,0.9737825788097247,0.9737825788097245,26280,1.0,1.0,30
first_order_motion,missing,0.4,2,0.9756849315068493,0.9755378937251467,0.9755378937251467,26280,1.0,1.0,30
first_order_motion,missing,0.5,0,0.9701674277016743,0.9699868731442536,0.9699868731442536,26280,1.0,1.0,30
first_order_motion,missing,0.5,1,0.9701293759512938,0.9699446066473204,0.9699446066473203,26280,1.0,1.0,30
first_order_motion,missing,0.5,2,0.9694063926940639,0.9692218125294396,0.9692218125294396,26280,1.0,1.0,30
first_order_motion,missing,0.6,0,0.9592846270928462,0.9591151205473925,0.9591151205473922,26280,1.0,1.0,30
first_order_motion,missing,0.6,1,0.9584855403348554,0.958271029694344,0.958271029694344,26280,1.0,1.0,30
first_order_motion,missing,0.6,2,0.9593607305936073,0.959172016989568,0.9591720169895679,26280,1.0,1.0,30
first_order_motion,missing,0.7,0,0.9321917808219178,0.9320891555848985,0.9320891555848986,26280,1.0,1.0,30
first_order_motion,missing,0.7,1,0.9321917808219178,0.9320504928878997,0.9320504928878997,26280,1.0,1.0,30
first_order_motion,missing,0.7,2,0.9308599695585997,0.9307234797789455,0.9307234797789455,26280,1.0,1.0,30
first_order_motion,noise,0.0,0,0.9808219178082191,0.9807166568379755,0.9807166568379754,26280,1.0,1.0,30
first_order_motion,noise,0.01,0,0.9807458143074581,0.9806387760987361,0.9806387760987362,26280,1.0,1.0,30
first_order_motion,noise,0.01,1,0.9810121765601217,0.9809069462663539,0.980906946266354,26280,1.0,1.0,30
first_order_motion,noise,0.01,2,0.9808980213089802,0.9807985646697996,0.9807985646697996,26280,1.0,1.0,30
first_order_motion,noise,0.02,0,0.980441400304414,0.9803236885806594,0.9803236885806592,26280,1.0,1.0,30
first_order_motion,noise,0.02,1,0.9808980213089802,0.9807898826521733,0.980789882652173,26280,1.0,1.0,30
first_order_motion,noise,0.02,2,0.9801750380517504,0.9800570358907066,0.9800570358907065,26280,1.0,1.0,30
first_order_motion,noise,0.05,0,0.9757610350076104,0.9755608519707032,0.975560851970703,26280,1.0,1.0,30
first_order_motion,noise,0.05,1,0.9756849315068493,0.975486690930016,0.9754866909300159,26280,1.0,1.0,30
first_order_motion,noise,0.05,2,0.9758751902587519,0.9756833598702773,0.9756833598702772,26280,1.0,1.0,30
first_order_motion,noise,0.08,0,0.9556316590563166,0.9547349708550776,0.9547349708550776,26280,1.0,1.0,30
first_order_motion,noise,0.08,1,0.9560121765601217,0.9551630990489179,0.9551630990489179,26280,1.0,1.0,30
first_order_motion,noise,0.08,2,0.95662100456621,0.9558194745288218,0.9558194745288217,26280,1.0,1.0,30
first_order_motion,noise,0.1,0,0.9270167427701674,0.9229848907365632,0.9229848907365634,26280,0.9666666666666667,0.9657142857142859,30
first_order_motion,noise,0.1,1,0.9260273972602739,0.9218713323640426,0.9218713323640425,26280,0.9666666666666667,0.9657142857142859,30
first_order_motion,noise,0.1,2,0.9257990867579908,0.9215948556934356,0.9215948556934356,26280,0.9666666666666667,0.9657142857142859,30
first_order_motion,clutter,0.0,0,0.9808219178082191,0.9807166568379755,0.9807166568379754,26280,1.0,1.0,30
first_order_motion,clutter,0.1,0,0.2971461187214612,0.21187814117215295,0.21187814117215298,26280,0.3,0.22222222222222224,30
first_order_motion,clutter,0.1,1,0.2975646879756469,0.21249090523172137,0.21249090523172137,26280,0.3,0.22222222222222224,30
first_order_motion,clutter,0.1,2,0.29691780821917807,0.21186162282209847,0.21186162282209844,26280,0.3,0.22222222222222224,30
first_order_motion,clutter,0.2,0,0.2732115677321157,0.19468809958724848,0.19468809958724848,26280,0.3,0.22222222222222224,30
first_order_motion,clutter,0.2,1,0.2737823439878234,0.19539321777253166,0.19539321777253166,26280,0.3,0.22222222222222224,30
first_order_motion,clutter,0.2,2,0.27355403348554036,0.19425001626111954,0.19425001626111954,26280,0.3,0.22222222222222224,30
first_order_motion,clutter,0.4,0,0.2420091324200913,0.1687599816199082,0.1687599816199082,26280,0.23333333333333334,0.1706896551724138,30
first_order_motion,clutter,0.4,1,0.2404109589041096,0.1667605303640171,0.1667605303640171,26280,0.23333333333333334,0.1706896551724138,30
first_order_motion,clutter,0.4,2,0.2408675799086758,0.1671640035896648,0.1671640035896648,26280,0.23333333333333334,0.1706896551724138,30
first_order_motion,clutter,0.6,0,0.2232876712328767,0.14792344041581312,0.14792344041581315,26280,0.2,0.12,30
first_order_motion,clutter,0.6,1,0.22355403348554034,0.14807962738992891,0.14807962738992891,26280,0.2,0.12,30
first_order_motion,clutter,0.6,2,0.22290715372907155,0.14769948350617296,0.14769948350617298,26280,0.2,0.12,30
first_order_motion,clutter,0.8,0,0.21069254185692543,0.13100515983934363,0.13100515983934363,26280,0.2,0.12,30
first_order_motion,clutter,0.8,1,0.21073059360730595,0.13171678000284298,0.13171678000284298,26280,0.2,0.12,30
first_order_motion,clutter,0.8,2,0.21198630136986302,0.133704190939807,0.133704190939807,26280,0.2,0.12,30
